Year;App.;Taxon;Class;Order;Family;Genus;Importer;Exporter;Origin;Importer reported quantity;Exporter reported quantity;Term;Unit;Purpose;Source
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;PL;ZA;;1;2;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;PL;ZW;;1;;skins;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;PL;ZW;;2;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;PT;ZA;;;1;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;RE;ZA;;;1;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;RO;NA;;;2;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;RU;NA;;;2;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;RU;NA;;;9;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;RU;ZA;;;1;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;RU;ZA;;;9;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;RU;ZW;;;5;skins;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;RU;ZW;;;6;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SE;NA;;;1;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SE;NA;;6;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SE;ZA;;;9;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SE;ZA;;8;4;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SE;ZW;;;1;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SE;ZW;;2;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SI;NA;;;1;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SK;NA;;1;;skins;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SK;NA;;4;4;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SK;NA;;5;6;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SK;ZA;;1;1;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;SK;ZW;;;1;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;TZ;ZA;;;1;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;UA;NA;;;2;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;BW;;;4;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;BW;;3;4;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;NA;ZA;2;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;NA;;;1;skins;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;NA;;13;28;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;NA;;51;29;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;BW;;1;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;MZ;1;;trophies;;H;I
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;MZ;;1;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;NA;1;1;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;NA;3;7;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;TZ;1;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;ZW;1;2;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;ZW;5;4;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;;;4;skins;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;;25;94;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;;1;29;teeth;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZA;;223;202;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZM;;4;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZW;ZA;3;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZW;;;83;skins;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZW;;1;;skin pieces;;H;I
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZW;;1;3;skin pieces;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZW;;1;;skulls;;H;I
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZW;;62;188;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZW;;2;;trophies;;H;I
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;US;ZW;;245;6;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;CM;XX;1;;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;MZ;;1;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;NA;;1;1;skins;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;NA;;;1;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;NA;;5;3;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;TZ;ZA;1;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;XX;;1;;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;ZW;ZA;1;;trophies;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;ZW;;;5;skins;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;ZW;;16;13;skulls;;H;W
2013;II;Papio ursinus;Mammalia;Primates;Cercopithecidae;Papio;ZA;ZW;;14;;trophies;;H;W
2013;II;Theropithecus gelada;Mammalia;Primates;Cercopithecidae;Theropithecus;US;ET;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AE;DE;ZM;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AE;US;TZ;;3;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AR;ES;ZA;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AR;MZ;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AR;MZ;;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AT;CH;ZM;1;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AT;ZA;ZW;1;;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AT;ZA;ZW;1;;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AT;ZA;ZW;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AT;ZA;;1;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AT;ZM;;4;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AT;ZW;;1;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AT;ZW;;1;;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AU;MZ;;;3;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AU;MZ;;;4;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AU;MZ;;2;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AU;ZA;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;AU;ZA;;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;BE;MZ;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;BE;MZ;;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;BE;ZA;;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;BE;ZW;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;BG;NA;;2;2;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;BG;ZW;;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CA;MZ;;;2;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CA;ZA;;;2;skins;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CA;ZA;;;1;trophies;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CA;ZA;;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CH;DE;TZ;1;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CN;ZW;;;2;leather products (small);;H;R
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CZ;ZA;MZ;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CZ;ZA;;;2;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CZ;ZA;;5;4;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CZ;ZW;;5;5;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;CZ;ZW;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;MW;;4;;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;MW;;1;;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;MW;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;MZ;;1;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;MZ;;;5;skin pieces;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;MZ;;;2;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;MZ;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;TZ;;4;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;MZ;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;MZ;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;ZW;1;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;;1;210;skins;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;;1;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;;1;;skin pieces;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;;;2;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;;98;98;teeth;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;;;500;trophies;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZA;;1;4;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZM;;2;;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZM;;3;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZW;;;1;feet;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZW;;5;8;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZW;;2;2;skin pieces;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZW;;1;4;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DE;ZW;;8;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DK;NA;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DK;ZA;ZM;1;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DK;ZA;ZW;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DK;ZA;;4;;leather products (small);;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DK;ZA;;;2;trophies;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DK;ZA;;2;6;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DK;ZM;;7;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;DK;ZW;;1;;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;MW;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;MZ;;;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;MZ;;;2;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;MZ;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;TZ;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZA;MZ;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZA;ZW;;2;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZA;;1;;bodies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZA;;1;1;skins;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZA;;;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZA;;;1;skin pieces;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZA;;;3;trophies;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZA;;2;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZM;;2;;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZM;;6;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;ES;ZW;;2;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FI;ZA;ZW;1;;trophies;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FI;ZA;;;1;trophies;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FI;ZA;;1;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FR;MZ;;;2500;skins;;H;R
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FR;MZ;;;8;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FR;MZ;;;8;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FR;TZ;;;3;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FR;ZA;MZ;;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FR;ZA;MZ;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FR;ZA;;;250;skin pieces;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;FR;ZW;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;GB;ZA;MZ;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;GB;ZA;;;1;skins;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;GB;ZA;;;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;HU;TZ;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;HU;ZA;;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;IS;MZ;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;IS;MZ;;1;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;IS;MZ;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;IS;ZA;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;IT;MZ;;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;IT;ZA;TZ;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;IT;ZA;;;90;skins;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;IT;ZW;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;JP;MZ;;;2100;skins;;H;R
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;JP;MZ;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;JP;MZ;;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;JP;ZA;;;140;skins;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;KR;MZ;;;100;skins;;H;R
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;LT;ZA;;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;LT;ZA;;;1;trophies;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;LT;ZA;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;LT;ZW;;;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;LT;ZW;;2;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;TZ;;1;;leather products (small);;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;TZ;;3;;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;TZ;;1;;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;TZ;;5;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;ZA;ZW;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;ZA;;;1000;skin pieces;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;ZA;;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;ZM;;3;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;ZW;;2;;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;MX;ZW;;3;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;NA;ZA;ZW;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;NA;ZA;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;NL;ZW;;;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;NL;ZW;;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;NO;ZA;MZ;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;NO;ZA;MZ;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;NO;ZA;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;NO;ZA;;1;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;NO;ZA;;;1;unspecified;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PL;MZ;;1;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PL;ZA;;;1;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PL;ZA;;1;2;trophies;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PL;ZA;;2;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PL;ZW;;;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PL;ZW;;;2;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PL;ZW;;6;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PT;MZ;;;100;bodies;;H;R
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PT;MZ;;;1053;skins;;H;R
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PT;MZ;;;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;PT;MZ;;2;;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;RO;ZA;ZM;;2;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;RU;MZ;;;1;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;RU;ZA;;;1;leather products (small);;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;RU;ZA;;;2;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;RU;ZA;;;2;skulls;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;RU;ZA;;;2;trophies;;H;C
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;RU;ZA;;;3;trophies;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;RU;ZW;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;SE;ZW;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;SK;MZ;;;1;skins;;H;W
2013;II;Crocodylus niloticus;Reptilia;Crocodylia;Crocodylidae;Crocodylus;SK;MZ;;;1;skulls;;H;W
