,polarity,date,tweet,tweet_processed,tweet_processed2
662,,2019-12-30 04:53:35+00:00,#JeSoutiensLaGrève #FiersDeLaGrève #Retraite #RetraitesAPoints #Grève #Grève30Décembre #RéformeDesRetraites #Castaner #Macron #EdouardPhilippe #ViolencesPolicieres #CRS #Manifestation #ManifestationsPacifiques #AMAB All Macronists Are Bastards,jesoutienslagrève fiersdelagrève retraite retraitesapoints grève grève30décembre réformedesretraites castaner macron edouardphilippe violencespolicieres crs manifestation manifestationspacifiques amab all macronists are bastards,jesoutienslagrève fiersdelagrève retrait retraitesapoint grever grève30décembre réformedesretraiter castaner macron edouardphilippe violencespolicier crs manifestation manifestationspacifiqu amab all macronist are bastard
663,,2019-12-30 04:51:51+00:00,https://www.mesopinions.com/petition/espace-europeen/referendum-frexit/20833 Référendum Frexit #GiletsJaunes #France #ViveLaRépublique #FREXIT #CGT #CFDT #FO #CFECGC #CFTC #CGTFO #Justice #Référendum #RéformedesRetraites #Constitution #18Janvier #Acte62 #UniContreLeSystème #LePeupleUni #Brexit,https //www.mesopinions.com/petition/espace-europeen/referendum-frexit/20833 référendum frexit giletsjaunes france vivelarépublique frexit cgt cfdt fo cfecgc cftc cgtfo justice référendum réformedesretraites constitution 18janvier acte62 unicontrelesystème lepeupleuni brexit,http //www.mesopinions.com / petition / espacer - europeen / referendum - frexit/20833 référendum frexit giletsjauner france vivelarépubliqu frexit cgt cfdt fo cfecgc cftc cgtfo justice référendum réformedesretraiter constitution 18janvier acte62 unicontrelesystèm lepeupleuni brexit
664,,2019-12-30 04:41:49+00:00,"Et les électeurs de #SUD rail, ce sont tous des islamo-gauchistes ? #SNCF #AnasseKazib #Retraites #reformedesretraites #RATP #greve30decembre #Macron",électeurs sud rail tous islamo-gauchistes sncf anassekazib retraites reformedesretraites ratp greve30decembre macron,électeur sud rail tou islamo-gauchist sncf anassekazib retrait reformedesretraiter ratp greve30decembre macron
665,,2019-12-30 04:40:17+00:00,"#reformedesretraites #greve30decembre #GiletsJaunes ""Des piquets se tiennent tous les matins devant les dépôts #RATP, certains terminus de #métro et dans les #gares. Plusieurs rendez-vous, #AG, réunions ou #réveillons de #grève auront lieu d’ici à 2020 !""",reformedesretraites greve30decembre giletsjaunes `` piquets tiennent tous matins devant dépôts ratp certains terminus métro gares plusieurs rendez-vous ag réunions réveillons grève lieu ici 2020 '',reformedesretraite greve30decembre giletsjaun `` piquet tenir tou matin devoir dépôt ratp certain terminu métro gar plusieurs rendez-vous ag réunion réveillon grever lieu ici 2020 ''
666,,2019-12-30 04:35:34+00:00,"#reformedesretraites #greve30decembre #GiletsJaunes ""Le #gouvernement assure que le #régimeuniversel de #retraite protégera « mieux face aux aléas de carrière ». En réalité, on ne voit pas comment il pourrait se révéler avantageux pour les #chômeurs""",reformedesretraites greve30decembre giletsjaunes `` gouvernement assure régimeuniversel retraite protégera mieux face aléas carrière réalité voit comment pourrait révéler avantageux chômeurs '',reformedesretraite greve30decembre giletsjaun `` gouvernement assur régimeuniversel retraire protéger mieux face aléa carrièr réalité voir comment pouvoir révéler avantageux chômeur ''
667,,2019-12-30 04:34:06+00:00,Raffineries bloquées : où sont les stations-service touchées par un manque de carburant? IL N Y AURA PAS DE PÉNURIE DE CARBURANT https://www.lexpress.fr/actualite/societe/raffineries-bloquees-ou-sont-les-stations-service-touchees-par-un-manque-de-carburant_2112765.html #GiletsJaunes #France #FREXIT #CGT #CFDT #FO #CFECGC #CFTC #CGTFO #Justice #RéformedesRetraites #Constitution,raffineries bloquées où stations-service touchées manque carburant pénurie carburant https //www.lexpress.fr/actualite/societe/raffineries-bloquees-ou-sont-les-stations-service-touchees-par-un-manque-de-carburant_2112765.html giletsjaunes france frexit cgt cfdt fo cfecgc cftc cgtfo justice réformedesretraites constitution,raffinerie bloquer où station-service toucher manqu carburer pénurie carburer https //www.lexpress.fr / actualite / societe / raffinerie - bloquee - ou - être - le - station - service - touchee - par - un - manqu - de - carburant_2112765.html giletsjauner france frexit cgt cfdt fo cfecgc cftc cgtfo justice réformedesretraites constitution
668,,2019-12-30 04:26:56+00:00,"""#enseignants #cheminots en passant par les danseurs de l’#Opéra de Paris, les #avocats la contestation de la #réformedesretraites touche de nombreux corps de métiers Le 23/12 250 #bibliothécaires ont appelé à la mobilisation contre le système à point""",`` enseignants cheminots passant danseurs opéra paris avocats contestation réformedesretraites touche nombreux corps métiers 23/12 250 bibliothécaires appelé mobilisation contre système point '',`` enseignant cheminot passer danseur opérer pari avocat contestation réformedesretraiter touch nombreux corps métier 23/12 250 bibliothécaire appeler mobilisation contrer système poindre ''
669,,2019-12-30 04:16:55+00:00,La Commission européenne explique pourquoi elle ne condamne pas la brutalité policière en France UNE FAÇON DE RIEN DÉFENDRE https://fr.sputniknews.com/international/201912061042558228-la-commission-europeenne-explique-pourquoi-elle-ne-condamne-pas-la-brutalite-policiere-en-france/ #GiletsJaunes #France #FREXIT #CGT #CFDT #FO #CFECGC #CFTC #CGTFO #Justice #RéformedesRetraites #Constitution,commission européenne explique pourquoi condamne brutalité policière france façon rien défendre https //fr.sputniknews.com/international/201912061042558228-la-commission-europeenne-explique-pourquoi-elle-ne-condamne-pas-la-brutalite-policiere-en-france/ giletsjaunes france frexit cgt cfdt fo cfecgc cftc cgtfo justice réformedesretraites constitution,commission européen expliquer pourquoi condamner brutaliter policier france façon rien défendr http //fr.sputniknews.com / international/201912061042558228-la - commission - europeenne - expliquer - pourquoi - lui - ne - condamner - pas - le - brutalite - policiere - en - france/ giletsjauner france frexit cgt cfdt fo cfecgc cftc cgtfo justice réformedesretraites constitution
670,,2019-12-30 04:08:55+00:00,"Réforme des retraites : ces aménagements déjà prévus au système ""universel"" UNIVERSALITÉ À LA MODE GOUVERNEMENT https://www.lci.fr/social/reforme-des-retraites-ces-amenagements-deja-prevus-au-un-systeme-universel-2141459.html #GiletsJaunes #France #FREXIT #CGT #CFDT #FO #CFECGC #CFTC #CGTFO #Justice #Référendum #RéformedesRetraites #Constitution",réforme retraites aménagements déjà prévus système `` universel '' universalité mode gouvernement https //www.lci.fr/social/reforme-des-retraites-ces-amenagements-deja-prevus-au-un-systeme-universel-2141459.html giletsjaunes france frexit cgt cfdt fo cfecgc cftc cgtfo justice référendum réformedesretraites constitution,réformer retrait aménagement déjà prévoir système `` universel '' universalité mod gouvernement https //www.lci.fr / social / reformer - un - retraite - ce - amenagement - deja - prevus - au - un - system - universel-2141459.html giletsjauner france frexit cgt cfdt fo cfecgc cftc cgtfo justice référendum réformedesretraites constitution
671,,2019-12-30 04:03:05+00:00,Tous les regards se tournent vers Emmanuel #Macron... #GiletsJaunes #reformedesretraites #VoeuxMacron,tous regards tournent vers emmanuel macron ... giletsjaunes reformedesretraites voeuxmacron,tou regard tourner ver emmanuel macron ... giletsjaune reformedesretraite voeuxmacron
672,,2019-12-30 04:02:11+00:00,#Paris le dépôt de bus de la #RATP bloqué cette nuit par une cinquantaine de grévistes. Aucun véhicule ne peut sortir. #reformedesretraites #ReformeRetraite #CGT #SNCF #GiletsJaunes #greve30decembre,paris dépôt bus ratp bloqué cette nuit cinquantaine grévistes aucun véhicule peut sortir reformedesretraites reformeretraite cgt sncf giletsjaunes greve30decembre,pari dépôt bus ratp bloquer ce nuire cinquantaine gréviste aucun véhiculer pouvoir sortir reformedesretraiter reformeretraite cgt sncf giletsjaun greve30decembre
673,,2019-12-30 03:56:33+00:00, #GiletsJaunes #France #ViveLaRépublique #FREXIT #CGT #CFDT #FO #CFECGC #CFTC #CGTFO #Justice #Référendum #RéformedesRetraites #Constitution #18Janvier #Acte62 #UniContreLeSystème #LePeupleUni #Grève18Janvier #Brexit,giletsjaunes france vivelarépublique frexit cgt cfdt fo cfecgc cftc cgtfo justice référendum réformedesretraites constitution 18janvier acte62 unicontrelesystème lepeupleuni grève18janvier brexit,giletsjauner france vivelarépubliqu frexit cgt cfdt fo cfecgc cftc cgtfo justice référendum réformedesretraiter constitution 18janvier acte62 unicontrelesystèm lepeupleuni grève18janvier brexit
674,,2019-12-30 03:51:05+00:00,#Paris le dépôt de bus de la #RATP bloqué cette nuit par une cinquantaine de grévistes. Aucun véhicule ne peut sortir. #reformedesretraites #ReformeRetraite #CGT #SNCF #GiletsJaunes #greve30decembre,paris dépôt bus ratp bloqué cette nuit cinquantaine grévistes aucun véhicule peut sortir reformedesretraites reformeretraite cgt sncf giletsjaunes greve30decembre,pari dépôt bus ratp bloquer ce nuire cinquantaine gréviste aucun véhiculer pouvoir sortir reformedesretraiter reformeretraite cgt sncf giletsjaun greve30decembre
675,,2019-12-30 03:35:20+00:00,#VoeuxMacron2020 #reformedesretraites si les municipales sont un échec pour lui ; il faudra au moins qu’il renonce à sa réforme de #Retraitesparpoints,voeuxmacron2020 reformedesretraites si municipales échec faudra moins renonce réforme retraitesparpoints,voeuxmacron2020 reformedesretraite si municipal échec falloir moins renoncer réform retraitesparpoint
676,,2019-12-30 03:25:27+00:00,Les #enseignants Chouchouté par la #reformedesretraites @Le_Figaro Les enseignants seront les grands gagnants de la réforme des retraites,enseignants chouchouté reformedesretraites le_figaro enseignants grands gagnants réforme retraites,enseignant chouchouter reformedesretraiter le_figaro enseignant grand gagnant réformer retrait
677,,2019-12-30 03:22:43+00:00,L'humour de la #RATP. #TousEnsemble contre la #reformedesretraites ! ,l'humour ratp tousensemble contre reformedesretraites,le humour ratp tousensembl contrer reformedesretraite
678,,2019-12-30 02:54:49+00:00,Et j'ai pas perdu car la #réformedesretraites sera votée par le gouvernement ,j'ai perdu car réformedesretraites votée gouvernement,il avoir perdre car réformedesretraiter voter gouvernement
679,,2019-12-30 02:53:29+00:00,"Sylvie Goulard, un parcours brillant stoppé net https://www.liberation.fr/france/2019/10/26/sylvie-goulard-un-parcours-brillant-stoppe-net_1756830 #GiletsJaunes #France #ViveLaRépublique #FREXIT #CGT #CFDT #FO #CFECGC #CFTC #CGTFO #Justice #Référendum #RéformedesRetraites #Constitution #18Janvier #Acte62 #UniContreLeSystème",sylvie goulard parcours brillant stoppé net https //www.liberation.fr/france/2019/10/26/sylvie-goulard-un-parcours-brillant-stoppe-net_1756830 giletsjaunes france vivelarépublique frexit cgt cfdt fo cfecgc cftc cgtfo justice référendum réformedesretraites constitution 18janvier acte62 unicontrelesystème,sylvie goulard parcours briller stopper net http //www.liberation.fr / france/2019/10/26/sylvie - goulard - un - parcours - briller - stopper - net_1756830 giletsjauner france vivelarépubliqu frexit cgt cfdt fo cfecgc cftc cgtfo justice référendum réformedesretraiter constitution 18janvier acte62 unicontrelesystèm
680,,2019-12-30 02:29:31+00:00,C'est chaque jour un peu plus flagrant le seul objectif de la #reformedesretraites c'est de servir la soupe à la finance et aux assurances privées tout en cassant les logiques de solidarités sociales. Tout le reste c'est du vent. ,c'est chaque jour peu plus flagrant seul objectif reformedesretraites c'est servir soupe finance assurances privées tout cassant logiques solidarités sociales tout reste c'est vent,ce être chaque jour peu plaire flagrant seul objectif reformedesretraiter ce être servir souper financer assurance privé tout casser logique solidarité social tout rester ce être vent
681,,2019-12-30 02:24:08+00:00,"#EmmanuelMacron #EdouardPhilippe - qu'est-ce que vous ne comprenez pas dans le mot "" #penibilite ""? - #retraitdelareforme #reformedesretraites #greve30decembre #greve",emmanuelmacron edouardphilippe qu'est-ce comprenez mot `` penibilite `` retraitdelareforme reformedesretraites greve30decembre greve,emmanuelmacron edouardphilippe que être ce comprendre mot `` penibilite `` retraitdelareforme reformedesretraiter greve30decembre grev
682,,2019-12-30 01:48:16+00:00,Battons nous d'abord pour le grand principe de la DDHC : l'égalité. Réservons la bataille pour l'amélioration de notre condition de retraite pour l'année prochaine #CGTCheminots #incapable #OtagesDesCheminots #reformedesretraites #liberte #egalite #fraternite #StopRegimesSpeciaux,battons d'abord grand principe ddhc l'égalité réservons bataille l'amélioration condition retraite l'année prochaine cgtcheminots incapable otagesdescheminots reformedesretraites liberte egalite fraternite stopregimesspeciaux,batton de abord grand principe ddhc le égalité réserver batailler le amélioration condition retraire le année prochain cgtcheminot incapable otagesdescheminot reformedesretraiter libert egalit fraternite stopregimesspeciaux
683,,2019-12-30 01:37:23+00:00,"@OlgaGivernet Incroyable le niveau le nos députés #lrem Où vont ils les chercher ? Je ne suis pas syndicaliste, plutôt pour cette réforme mais la c est kafkaïen #greves #GiletsJaunes #reformedesretraites #ReformeRetraites @tropical_boy @ZeClint @__Verlaine__ @valerieboyer13",olgagivernet incroyable niveau députés lrem où vont chercher syndicaliste plutôt cette réforme kafkaïen greves giletsjaunes reformedesretraites reformeretraites tropical_boy zeclint __verlaine__ valerieboyer13,olgagivernet incroyable niveau député lrem où aller chercher syndicaliste plutôt ce réformer kafkaïen grev giletsjaune reformedesretraite reformeretrait tropical_boy zeclint _ _ verlaine _ _ valerieboyer13
